Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad,model,chosen_response
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,8|6|1|4|2|3|5|7,-0.9927982687950134,-0.49279826879501343,-0.9927982687950134,-0.49279826879501343,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,5|6|3|1|8|7|2|4,-1.203183650970459,-0.3750586211681366,-1.203183650970459,-0.3750586211681366,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,2|3|1|6|8|7|4|5,-0.7848494052886963,-0.6910994052886963,-0.7848494052886963,-0.6910994052886963,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,4|1|7|6|5|8|3|2,-1.1094517707824707,-0.42195171117782593,-1.1094517707824707,-0.42195171117782593,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,8|7|3|1|2|4|5|6,-1.0374438762664795,-0.4593188166618347,-1.0374438762664795,-0.4593188166618347,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,1|8|2|4|7|3|5|6,-1.1374444961547852,-0.4186944663524628,-1.1374444961547852,-0.4186944663524628,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,1|6|3|5|7|4|2|8,-0.5179077982902527,-0.9866577982902528,-0.5179077982902527,-0.9866577982902528,Llama-2-13b-hf,good
Deganoetal_2024,Exp_1,26,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a green ball.',A-AB-AB,a blue ball and a green ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,5|1|4|7|2|8|3|6,-1.3531172275543213,-0.33749228715896606,-1.3531172275543213,-0.33749228715896606,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,27,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-C,a blue ball and a yellow ball,a grey ball,a blue ball,grey,green,blue,yellow,Bad,Good,1|6|8|5|3|2|7|4,-1.5043416023254397,-0.26996666193008423,-1.5043416023254397,-0.26996666193008423,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,2|6|5|1|4|3|8|7,-1.2441956996917725,-0.3691956698894501,-1.2441956996917725,-0.3691956698894501,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|6|8|3|2|1|7|5,-0.8820489645004272,-0.5539239645004272,-0.8820489645004272,-0.5539239645004272,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,30,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a grey ball,a green ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,1|2|7|4|8|5|3|6,-1.2341853380203247,-0.3904353678226471,-1.2341853380203247,-0.3904353678226471,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,31,Test,Control_2,Good,Mia,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,yellow,green,grey,blue,Bad,Good,6|1|7|5|3|2|8|4,-1.0256413221359253,-0.5100163221359253,-1.0256413221359253,-0.5100163221359253,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,32,Test,Control_1,Bad,Sam,`The mystery box contains a blue ball.',A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|3|6|2|7|5|1|8,-0.95909583568573,-0.53722083568573,-0.95909583568573,-0.53722083568573,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,33,Test,Test,Good-Excl,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a green ball,a yellow ball,green,yellow,grey,blue,Bad,Good,2|6|5|4|8|3|7|1,-1.126548171043396,-0.423423171043396,-1.126548171043396,-0.423423171043396,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,34,Test,Control_3,Bad,Mia,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball,a grey ball and a blue ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,1|7|6|5|4|3|8|2,-1.0319912433624268,-0.4694912135601044,-1.0319912433624268,-0.4694912135601044,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,35,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a blue ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,1|8|6|2|4|7|5|3,-1.1282740831375122,-0.4407741129398346,-1.1282740831375122,-0.4407741129398346,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,36,Test,Test,Target_1,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,7|2|4|1|3|6|8|5,-0.8936827182769775,-0.5499327182769775,-0.8936827182769775,-0.5499327182769775,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,37,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,6|4|1|8|2|5|3|7,-0.5045328140258789,-1.004532814025879,-0.5045328140258789,-1.004532814025879,Llama-2-13b-hf,good
Deganoetal_2024,Exp_1,38,Test,Control_4,Bad,Mia,`The mystery box does not contain a yellow ball or a green ball.',A-CD-A,a blue ball and a grey ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,4|6|7|3|5|1|8|2,-0.955144464969635,-0.548894464969635,-0.955144464969635,-0.548894464969635,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,39,Test,Control_4,Bad,Sam,`The mystery box does not contain a green ball or a grey ball.',A-CD-A,a green ball,a green ball,a yellow ball and a blue ball,green,grey,yellow,blue,Bad,Good,4|2|3|7|5|8|6|1,-0.8978626132011414,-0.6166126132011414,-0.8978626132011414,-0.6166126132011414,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,40,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,4|7|8|5|2|1|6|3,-0.7929649949073792,-0.6367149949073792,-0.7929649949073792,-0.6367149949073792,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,41,Test,Test,Good,Sam,`The mystery box contains a green ball or a yellow ball.',A-AC-B,a yellow ball,a green ball,a green ball and a grey ball,green,yellow,grey,blue,Bad,Good,8|3|1|4|5|7|2|6,-1.111771821975708,-0.4242718517780304,-1.111771821975708,-0.4242718517780304,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,42,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,8|5|7|2|1|6|4|3,-0.9855762720108032,-0.5324512720108032,-0.9855762720108032,-0.5324512720108032,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,43,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a yellow ball,a yellow and a green ball,a blue ball,blue,grey,yellow,green,Bad,Good,5|2|1|6|3|4|8|7,-0.9834686517715454,-0.5147186517715454,-0.9834686517715454,-0.5147186517715454,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,44,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AC-AC,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,6|3|8|4|7|5|1|2,-0.9970167279243468,-0.4813917279243469,-0.9970167279243468,-0.4813917279243469,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,45,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,2|4|7|1|3|6|5|8,-0.8382868766784668,-0.5882868766784668,-0.8382868766784668,-0.5882868766784668,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,46,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow ball,a yellow and a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,5|7|2|3|1|4|8|6,-0.9062427878379822,-0.5781177878379822,-0.9062427878379822,-0.5781177878379822,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,47,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a grey ball.',A-CD-C,a green ball,a green ball and a blue ball,a yellow ball,yellow,grey,green,blue,Bad,Good,4|5|3|1|8|7|6|2,-1.0398445129394531,-0.4617195427417755,-1.0398445129394531,-0.4617195427417755,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,48,Test,Test,Target_1,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-A,a green ball,a green ball and a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,6|5|3|8|2|4|7|1,-0.9673291444778442,-0.49857914447784424,-0.9673291444778442,-0.49857914447784424,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,49,Test,Test,Good,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AC-B,a yellow ball,a grey ball,a yellow and a green ball,yellow,grey,green,blue,Bad,Good,4|3|2|1|5|8|6|7,-0.9287081360816956,-0.5224581360816956,-0.9287081360816956,-0.5224581360816956,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,50,Test,Control_3,Good,Sam,`The mystery box contains a green ball and a yellow ball.',AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,6|4|3|8|7|2|1|5,-0.4897090196609497,-1.0678340196609497,-0.4897090196609497,-1.0678340196609497,Llama-2-13b-hf,good
Deganoetal_2024,Exp_1,51,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,2|7|1|6|5|4|8|3,-0.9866539835929872,-0.5022789835929871,-0.9866539835929872,-0.5022789835929871,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,52,Test,Control_2,Good,Sam,`The mystery box does not contain a blue ball.',C-CD-C,a grey ball,a grey ball and a green ball,a grey ball,blue,yellow,grey,green,Bad,Good,7|3|5|2|4|1|8|6,-0.9307822585105896,-0.5401572585105896,-0.9307822585105896,-0.5401572585105896,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,53,Test,Control_2,Good,Mia,`The mystery box does not contain a green ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,green,yellow,grey,blue,Bad,Good,3|6|5|8|2|4|7|1,-0.6678062081336975,-0.7771812081336975,-0.6678062081336975,-0.7771812081336975,Llama-2-13b-hf,good
Deganoetal_2024,Exp_1,54,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,1|4|3|7|5|6|8|2,-0.3841184079647064,-1.2591184377670288,-0.3841184079647064,-1.2591184377670288,Llama-2-13b-hf,good
Deganoetal_2024,Exp_1,55,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball and a blue ball,a yellow and a green ball,a grey ball,yellow,green,grey,blue,Bad,Good,5|8|3|1|7|4|2|6,-1.078982710838318,-0.4696077108383178,-1.078982710838318,-0.4696077108383178,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,56,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a grey ball.',AB-CD-C,a green ball,a yellow ball and a grey ball,a green ball and a blue ball,yellow,grey,green,blue,Bad,Good,8|3|2|5|4|6|7|1,-0.9822983145713806,-0.5135483145713806,-0.9822983145713806,-0.5135483145713806,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|7|5|8|6|2|1|3,-0.5901261568069458,-1.6213761568069458,-0.5901261568069458,-1.6213761568069458,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,2|5|7|6|8|4|1|3,-1.076038479804993,-0.7479134798049927,-1.076038479804993,-0.7479134798049927,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,3|5|6|8|2|4|7|1,-0.7888196110725403,-0.9919446110725404,-0.7888196110725403,-0.9919446110725404,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,4|7|3|1|8|5|6|2,-0.8802099823951721,-1.0833349227905271,-0.8802099823951721,-1.0833349227905271,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,2|7|6|8|1|3|4|5,-1.4725573062896729,-0.4413073658943176,-1.4725573062896729,-0.4413073658943176,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,2|7|5|1|8|3|6|4,-1.1160955429077148,-0.6317204833030701,-1.1160955429077148,-0.6317204833030701,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,8|3|1|5|6|4|7|2,-0.19782975316047668,-2.6665797233581543,-0.19782975316047668,-2.6665797233581543,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,5|1|4|7|3|2|8|6,-0.4010176956653595,-2.869767665863037,-0.4010176956653595,-2.869767665863037,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,5|8|1|2|7|6|3|4,-0.9104568362236024,-1.019831895828247,-0.9104568362236024,-1.019831895828247,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,5|4|2|3|6|1|8|7,-0.5584825873374939,-1.824107646942139,-0.5584825873374939,-1.824107646942139,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,3|5|6|2|7|4|1|8,-0.597039520740509,-1.3782894611358645,-0.597039520740509,-1.3782894611358645,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,6|4|1|7|3|5|8|2,-0.9592039585113524,-1.3810789585113523,-0.9592039585113524,-1.3810789585113523,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,4|1|2|8|6|3|7|5,-0.8072655200958252,-1.4166405200958252,-0.8072655200958252,-1.4166405200958252,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,6|7|3|5|2|1|4|8,-0.964538872241974,-1.198913812637329,-0.964538872241974,-1.198913812637329,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,2|5|1|4|6|3|8|7,-0.5409588813781738,-1.3847088813781738,-0.5409588813781738,-1.3847088813781738,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,7|5|3|1|8|2|6|4,-1.3574806451797483,-0.5137306451797485,-1.3574806451797483,-0.5137306451797485,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,1|2|3|4|5|8|6|7,-0.4612237513065338,-1.7580987215042114,-0.4612237513065338,-1.7580987215042114,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,26,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a green ball.',A-AB-AB,a blue ball and a green ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,6|1|2|7|3|5|8|4,-0.6682024002075195,-1.4494524002075195,-0.6682024002075195,-1.4494524002075195,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,27,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-C,a blue ball and a yellow ball,a grey ball,a blue ball,grey,green,blue,yellow,Bad,Good,2|7|8|4|1|3|6|5,-1.0820231437683103,-0.6132732033729553,-1.0820231437683103,-0.6132732033729553,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,3|4|8|7|6|2|1|5,-1.0325982570648191,-0.8919732570648193,-1.0325982570648191,-0.8919732570648193,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|3|4|2|8|1|5|6,-0.8984888792037964,-0.9141138792037964,-0.8984888792037964,-0.9141138792037964,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,30,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a grey ball,a green ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,1|6|4|3|2|5|8|7,-1.8022754192352295,-0.4272754192352295,-1.8022754192352295,-0.4272754192352295,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,31,Test,Control_2,Good,Mia,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,yellow,green,grey,blue,Bad,Good,1|6|8|5|7|2|3|4,-0.7173644304275513,-1.0611144304275513,-0.7173644304275513,-1.0611144304275513,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,32,Test,Control_1,Bad,Sam,`The mystery box contains a blue ball.',A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|6|4|1|2|5|3|7,-0.9593886733055116,-0.8187636733055115,-0.9593886733055116,-0.8187636733055115,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,33,Test,Test,Good-Excl,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a green ball,a yellow ball,green,yellow,grey,blue,Bad,Good,4|6|3|5|1|8|7|2,-0.6044194102287292,-1.276294469833374,-0.6044194102287292,-1.276294469833374,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,34,Test,Control_3,Bad,Mia,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball,a grey ball and a blue ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,6|3|4|2|5|1|7|8,-1.2932671308517456,-0.9651421308517456,-1.2932671308517456,-0.9651421308517456,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,35,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a blue ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,8|4|6|7|5|3|1|2,-1.230015993118286,-0.7143909335136414,-1.230015993118286,-0.7143909335136414,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,36,Test,Test,Target_1,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,5|4|8|3|7|2|1|6,-0.5543870329856873,-1.538762092590332,-0.5543870329856873,-1.538762092590332,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,37,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,7|3|2|5|8|4|6|1,-0.42800018191337585,-1.5686252117156982,-0.42800018191337585,-1.5686252117156982,Llama-2-70b-hf,good
